filename,duration,flag,transcription
sama_nbl_13h24may2023_0012.wav,20.2,N,sokudumuzana kwamapholisa nabadlelezeli esenzeke ekseni namhlanje kuhlongakale abantu ababili ebahlomileko esehlakalweni kwabanjwa umsolwa wesithathu umkhulumeli wamapholisa wesifunda u J [naker] uthi kuzwakale bona abasolwa badlelezele ikoloyi yekampani ethutha ipahla endleleni i [n two]
sama_nbl_13h24may2023_0014.wav,7.6,N,ebantwini abanengi ebebase mnyango wethaveni le wavala umnyango ngemva kwalokho wanyamalala du
sama_nbl_13h24may2023_0015.wav,5,N,amakhansela kunye neenkhulu zakamasipala zingathathelwa amagadango wezomthetho
sama_nbl_13h24may2023_0016.wav,4.8,N,efaka hlangana abodorhodere kunye neenhlangano ezihlukahlukeneko ethi
sama_nbl_13h24may2023_0018.wav,14.7,N,kanti ubufakazi lo utjele ikhotho ukuthi umnikazi wethaveni le usiya khangelande bekasethaveni le ngelanga ekwenzeka ngalo isehlakalwesi begodu wathi wabona abantwana abangaphasi kweminyaka yobudala bathenga utjwala nabakhozi babo
sama_nbl_13h24may2023_0020.wav,5.1,N,ukuzwa lezi ezinye ezinabileko zikhona ngemva kweendaba zesimbi yokuthoma
sama_nbl_13h24may2023_0025.wav,7.2,N,indaba zephasi ezirhunyeziweko zesimbi yokuthoma njenganje sisikimisa ihlelo sidemba zemini namhlanje kungelesithathu
sama_nbl_13h24may2023_0026.wav,6.5,N,amalanga amatjhumi amabili nane kuyinyanga kamrhayili mnyaka weenkulungwane eembili uleke ngemnyaka ematjhumi amabili
sama_nbl_13h24may2023_0027.wav,9.5,N,ngilezo zokuthi kuragela phambili ivalo elikhona ebantwini be [hammanskraal]  njengombana bahlalela evalweni nje ngobangela
sama_nbl_13h24may2023_0028.wav,15.2,N,ukuhlonywa ngemibuzo namagqwetha wabasolwa umnyango wezamaphilo esifundeni selimpopo uthi iimbhedlela ezine zesiphande sebembe zitlhayelelwa mamanzi ngonobangela wamajima wokutjhagala angenelwe mphakathi
sama_nbl_13h24may2023_0029.wav,6.1,N,nantathu ngaphezulu lanamhlanje ihlelo sidemba zemini ulivezelwa nguzanele sibiya
sama_nbl_13h24may2023_0030.wav,5.2,N,wavulwa ngemva kwemizuzu ematjhumi amathathu abantu balele phasi
sama_nbl_13h24may2023_0031.wav,6,N,u [david] makgora ihlangano ye e_f_f empumalanga inomtjhagalo empumalanga kumasipala we js moroka 
sama_nbl_13h24may2023_0032.wav,15.7,N,ngothembi mnisi ngiyathokoza mpumi ikwekwezi f_m kukhanya bha indaba ekhamba aphambili ngalesi sikhathi ngethi ikhotho yesiphande e [east london] iragela phambili ngokulalela ubufakazi ngesehlakalo sokubulawa kwabantu ethaveni inyobeni nyakenye
sama_nbl_13h24may2023_0033.wav,7.6,N,i khotho yesifande e [east london] ilalele ubufakazi komunye wabantu ekhabe asetheveni inyobeni e [scenary park east london]
sama_nbl_13h24may2023_0034.wav,5.2,N,bekholera obuqubuke endaweni leya bekholera  bokuthula
sama_nbl_13h24may2023_0035.wav,12.4,N,endaweni ye [hammanskraal] kanti ke sizozizwa nezinye ezinabileko ukuthumela umbono wakho uzakuthumelela iphimbo eligadangisiweko enomborweni [zero seven nine six five six seven five four zero seven nine]
sama_nbl_13h26mar2024_0001.wav,5.4,N,ngenyanga kamrhayili emakhethweni wenarha neweemfunda azakubanjwa ngenarheni le
sama_nbl_13h26mar2024_0002.wav,9.5,N,hlangana neendaba esikuphathele zona ehlelweni sidemba zemini namhlanje abafundi batshwenyekile ngengomuso labo ngemva kwesimemezelo sokuvala kwamakholiji abafunda kiwo
sama_nbl_13h26mar2024_0003.wav,6.3,N,kunngelesibili namhlanje iyaphela inyanga kantaka sele ikhambe ngamalanga amatjhumi amabili nesithandathu
sama_nbl_13h26mar2024_0004.wav,5.9,N,langaphambili belinentunja namkha iintunja zeenkule zesigidi okutjengisa ukuthi bekahlezi ngaphakathi kwekoloyi
sama_nbl_13h26mar2024_0005.wav,6.7,N,i d_a iyanghangha ithi akwamukeleni nakancani ukuthi ahlale esikhundleni sakhe umapisa nqakula naphezu kweensolo ezingaka
sama_nbl_13h26mar2024_0006.wav,8.2,N,i a_n_c isolwe kumbi nokusetjenziswa kwamatshwayo negama lomkhonto wesizwe ngeliithi imilandu nepahla ye a_n_c kanti ithi
sama_nbl_13h26mar2024_0007.wav,5.4,N,ikhotho ithi ihlathululo yehlangano le ayivezi isizathu sokuriyada kwayo
sama_nbl_13h26mar2024_0008.wav,11.5,N,iyatjho ukuthi amaziko la athwasisa efundweni ephezulu akatelelekile khulukhulu kilawo azijameleko woke kodwana nawo lawo azijameleko akatelelekile ukuthi
sama_nbl_13h26mar2024_0009.wav,5.1,N,iveke le yiveke ekulu kumakrestu
sama_nbl_13h26mar2024_0010.wav,7,N,ilethe indaba le ngaphambili ngemva kwesikhathi nje ngoba isibawo sayo sithome ngokucithwa ekhotho yezamakhetho ngonovemba
sama_nbl_13h26mar2024_0011.wav,5.6,N,esizako angasavulwa vele nezinye nazo lezo ngizo esizokuqalela zona kanti ke
sama_nbl_13h26mar2024_0012.wav,8.7,N,isiqunto sekhotho namhlanje lapho umbango bowuphakathi kwehlangano [african national congress] kunye nekomitjhini ezijameleko
sama_nbl_13h26mar2024_0013.wav,7.7,N,kuneenhlangano zabafundi ezivezako ukuthi kubonakala kwanga amaziko la vele ayazilawula begodu sekuminyaka emithathu kwenzeka lokho
sama_nbl_13h26mar2024_0014.wav,5.2,N,nobulungiswa namkha nomthetho ngombana bathi ibizo le m_k
sama_nbl_13h26mar2024_0015.wav,10.2,N,okubafundi ebeba funda emazikweni wefundo ephakamileko nokuthwasisa kubalwa e [damelin college city varsity luecium college key city campus]
sama_nbl_13h26mar2024_0016.wav,5.4,N,azabe anayo ihlangano ye umkhonto wesizwe [party] lokhu kulandela
sama_nbl_13h26mar2024_0017.wav,6.9,N,yezekhetho ngenarheni ye i_e_c yokuthi kutloliswe ihlangano le njengombana ihlangano ye a_n_c ilila ngokuthi
sama_nbl_13h26mar2024_0018.wav,6.8,N,iimfunda sitthi zikulungele uqalana nezokuphepha ngepelaveke yephasika lezi zihlangana nezinye esiziphetheko
sama_nbl_13h26mar2024_0019.wav,14.2,N, [for the registration] ikhotho yeendaba zamakhetho ithi ayizwakali ihlathululo ye a_n_c  yokuriyada ukulethe isibawo sokubuyekezwa kwehlangano ye m_k
sama_nbl_13h26mar2024_0020.wav,8.1,N,kulibizo kuligugu labo begodu ngibo abanomnikazi bayarareka ukubona selivunyelwa ukusetjenziswa ngabanye abaseqadi
sama_nbl_13h26mar2024_0021.wav,9.2,N,uthe iimfanelo ezifunekako kungenzeka ngizo ezigandelele ihlangano ukuthi iziphathe ngokuya ngesikhathi esibekwe yikomitjhini yezamakhetho
sama_nbl_13h26mar2024_0023.wav,6.4,N,amapholisa athe nakafika lapha athola unogada lo neenkolweni eembili nesigidi kanti elinye lamafasdere wekoloyi leyo
sama_nbl_13h26mar2024_0024.wav,8.6,N,lapho kunabafundi abatshwenyeke ngengomuso labo lokhu kulandela isimemezelo esikhutjhwe mnyango wezefundo ephezulu nokuthwasisa
sama_nbl_13h26mar2024_0025.wav,10.7,N,lokhu kubangelwa kukuthi istatimende esikhutjhwe mnyango lo baveza ukuthi lokhu kubangelwa kukuthi solo kwangomnyaka ka [twenty twenty] amaziko la akhange ethule namkha athumele
sama_nbl_13h26mar2024_0027.wav,9.4,N,esenzeke eplasini ledelmasi empumalanga kubulewe indoda lapho nomnganayo wengubo walimala okubabazekako ngemva kobana unogada adumuze amahlandla ambalwa
sama_nbl_13h26mar2024_0028.wav,5.9,N,qobe mnyaka kfanele banande bathumela batjho ukuthi iimali zabo zikhambe njani zisebenze njani kodwana lawa
sama_nbl_13h26mar2024_0029.wav,21.4,N,ngemva kweendaba ngothembisile msizia injalo namahlangu ngeze awa lokuthoma sizithome ngezekhetho i a_n_c isamukele isiqunto sekhotho ephakemeko se [johannesburg] esicithe imizamo yehlangano le ukuthi
sama_nbl_13h26mar2024_0030.wav,9.7,N,kubotjhwe unogade wonyaka amasumi amahlanu nahlanu ubudala [fifty five] ngecala lokubulala nokulinga ukubulala ngemva kwesehlakalo
sama_nbl_13h26mar2024_0031.wav,4.9,N,yaba sithandathu imizuzu ngemva kwesimbi yokuthoma sithokoze kuthembisile msiza
sama_nbl_13h26mar2024_0032.wav,5.8,N,kiyo iminyaka le kanti ke nekuyinto erarana nomthetho wamaziko
sama_nbl_13h26mar2024_0033.wav,7.6,N,ibe yalila ngokobana ama ofisayo bekavikelwe ngodisemba nakuphela umnyaka ophelileko lo kanti ijaji ulebogang modiba
sama_nbl_13h26mar2024_0035.wav,5.2,N,kanti ke namhlanje kunabafundi abalilako kunabafundi abatshwenyekileko
sama_nbl_13h26mar2024_0036.wav,5,N,kesiziphetheko namhlanje ezikhulunywako amaphepha wokuvowuda
sama_nbl_13h26mar2024_0037.wav,9.3,N,ithi ke icala elilelthe ngaphambi kwekomitjhini yezekhetho belingsphikisani nokho nehlangano ye m_k kodwana nekomitjhini yezekhetho ngokwayo
sama_nbl_13h26mar2024_0038.wav,9.4,N,sithoma kunezinye iindaba ezifika sisemoyeni ezithi ibambela laka [speaker] wepalamende ulechesa tsenodi  wamukela isitjhukumiso sokungasamthembi
sama_nbl_13h26mar2024_0039.wav,6.6,N,i d_a ihlome isitjhukumiswesi sokungasamthembi ngemva kwesimemezelo sika mapisa nqakula sokuthi uthatha i [leave] ekhethekileko
sama_nbl_13h26mar2024_0040.wav,4.7,N,baphakamisa kuthi nakavala nje ngomnyaka lo ka [twenty twenty four] nesikhathini esizako
sama_nbl_13h26mar2024_0041.wav,5.9,N,iyokukhuluma ngendaba le yesiqunto sekhotho ephakemeko edrobhenela e [durban] kusasa
sama_nbl_13h26mar2024_0042.wav,4.8,N,umnyaka weenkulungwane ezimbili uleke ngeminyaka ematjhumi amabili nane ngaphezulu
sama_nbl_13h26mar2024_0043.wav,8.2,N,njengombana yihlangano yepolotiki engenele amakhetho ngiwo umnyaka lo ka [twenty twenty four] sizokuzwa ngazo lezo ukuthi kukhamba njani
sama_nbl_13h26mar2024_0044.wav,6.3,N,osethulele zephasi esirhunyeziweko zesimbi yokuthoma njenganje sisikimisa ihlelo sidemba zemini
sama_nbl_13h26mar2024_0045.wav,6.6,N,ukuthoma ngamahlelo wokuthatha amagadango wezomthetho ikhandele ukutloliswa kwe m_k i a_n_c inghanghile yathi
sama_nbl_13h26mar2024_0046.wav,4.7,N,ukusetjenziswa kwebizo elithi umkhonto wesizwe lokho kuphambana
sama_nbl_13h26mar2024_0047.wav,8,N,ngaphambidlana ijaji ulebogang modibe uthe ikomitjhini le inesibopho sokunikela ngelungelo lokutlanywa kweenhlangano zepolotiki
sama_nbl_13h26mar2024_0048.wav,6.8,N,esiveza ukuthi nakuphela umnyaka lo ka [twenty twenty four] amaziko la wefundo azokuvalwa
sama_nbl_13h26mar2024_0049.wav,4.8,N,iincwadi zabo zemali ezitjengisa ukuthi basebenze njani
sama_nbl_13h26mar2024_0050.wav,5.7,N,unosiviwe mapisa nqakula esiphakanyiswe ngusibebhe omkhulu we d_a epalamende kusiviwe kwagobe
sama_nbl_13h26mar2024_0051.wav,5.4,N,abekwe zona utsinodi uthi utlolele ukwagobe amazisa ngesiqunto sakhe sokwamukela isitjhukumisesi
sama_nbl_13h26mar2024_0052.wav,6.3,N,kuvelile ukuthi akhange benze njalo sizokuzwa nayo leyo ukuthi kukhamba njani ngombana sekhona neembonelo ehlukahlukeneko
sama_nbl_13h26sep2021_0002.wav,8.2,N,izenzelo zomphakathi ebantwini boke benarha ihlangano ye e_f_f ihloma umtlolo weethembiso zekhetho
sama_nbl_13h26sep2021_0005.wav,4.9,N,lokuthoma iindaba lotjhani khesithome ngezamakhetho
sama_nbl_13h26sep2021_0009.wav,5.3,N,njengombana alindeleke ukungena umuzi nomuzi abambe nemihlangano yanamhlanjesi
sama_nbl_13h26sep2021_0011.wav,6,N,u [patric] giyane uliye iphiko leendaba le s_a_b_c neliika bunqopha kuthelevitjhini
sama_nbl_13h26sep2021_0012.wav,7.1,N,ze a_n_c ngaphandle kweendawo la bekabikelwa khona ngaphambi kokuthoma ngejima lokubawa amavowudu ku [ward six]
sama_nbl_13h26sep2021_0013.wav,7.6,N,phela iinkampa ezilwako zibanga ikambiso yokukhetha ikhansela abanye bathii khansela elikhethiweko
sama_nbl_13h28apr2021_0001.wav,5.4,N,ukuthi ke zomnotho zijame njani esewula afrika kanti sikhuluma nje 
sama_nbl_13h28apr2021_0002.wav,5.4,N,kanti ke ukwizwa ukuthi soloko athomileko ukwethula ubufakazi bekube ngalesisikhathi
sama_nbl_13h28apr2021_0007.wav,4.6,N,kwanjesi siduke siboleka uthembi msiza umoya asirhunyezele thembi
sama_nbl_13h28apr2021_0008.wav,6.3,N,nehlangano ye COPE asibuyele kilezi ke  esikuwume ngazo ke lapha umengameli
sama_nbl_13h28apr2021_0010.wav,5.1,N,zijame njani ke njengombana umengameli uramaphosa avele phambi wekomitjhana
sama_nbl_13h28apr2021_0012.wav,9.4,N,lamajaji u [raymond] zondo solo kuthome sokuthoma ke isigaba ngesokunikela ubufakazi njengomrholi wehlangano ebusako i a_n_c
sama_nbl_13h28apr2021_0013.wav,4.9,N,uramaphosa uhlathulule umgomo we a_n_c wokuqatjhwa
sama_nbl_13h28apr2021_0014.wav,7.8,N,eh bekunabatjhagali ke lapha ngaphandle kwemakhiwo lapha kuhlezi khona lekomitjhana kazondo
sama_nbl_13h28apr2021_0022.wav,6.1,N,koke kusenjengokuhlelwa kwabo ekutheni  uthome umsebenzi omkhulu lo uthe kuyokthoma ngabantu abadala ntangi
sama_nbl_13h28apr2021_0023.wav,6.7,N,eh kazondo ephenya izwangobatjho yokuthunjwa kwelawulo lombuso siqale nakhona nezazi zomnotho
sama_nbl_13h28apr2021_0024.wav,5,N,ngoba ukoloda isitjhaba amaqiniso akukho okhunye
sama_nbl_13h28apr2021_0025.wav,8.1,N,banganazo iimfanelo neziqu zefundo ezifunekako ekwethuleni kwakhe ubufakazi ngaphambi kwekomitjhini ephenyibatjho yokuthathwa kwelawulo lombuso
sama_nbl_13h28apr2021_0028.wav,6.2,N,songe ngezithi iinkhulu zesifunda se banchap e indiya zithi zinokuzaza
sama_nbl_13h28apr2021_0029.wav,6,N,nesekela lakamongameli ngesikhathi kusaphethe obekangumengameli ujacob zuma
sama_nbl_13h28apr2021_0030.wav,5.2,N,we a_n_c kanti ke isigaba sesibili uzaknikeza ubufakazi njengomrholi
sama_nbl_13h28apr2021_0032.wav,7.2,N,kanti ke laba abatjhagalako ziinhlangano zepolotiki ezifaka hlangana
sama_nbl_13h28apr2021_0036.wav,6.3,N,kwama [comrade] wehlangano le ebusako i d_a ithe awulahlwe umgomo loyo ngoba
sama_nbl_13h28apr2021_0041.wav,6.7,N,bese esigabeni sesibili kulapha ezakunikela khona ngoufakazi njengomongameli wenarha
sama_nbl_13h28apr2021_0044.wav,6.7,N,f_m kukhanya bha umengameli we a_n_c u [cyril] ramaphosa uvumile ukuthi
sama_nbl_13h28apr2021_0045.wav,5.5,N,kwanje iqubuke yasahlela ngobutjha ingogwana le e indiya kanti isibalo seengulani sibe
sama_nbl_13h28apr2021_0046.wav,7.8,N,eh nobobo da beat usiqalele ihlelo siditjhile soknaba nazo ke thina sizidembe njalo bekuyohlangana itjhumi nemizuzu emhlanu ngaphambi
sama_nbl_13h28apr2021_0047.wav,4.8,N,eh [cyril] ramaphosa ngikuphi esele nikuzwileko bekube nje
sama_nbl_13h29may2023_0001.wav,6.2,N,izolo nakakhuluma neembikiindaba e [rustenburg] ngeqadi kwevakatjho lekomidi yehlanganwabo yeemisebenzi esifundeni
sama_nbl_13h29may2023_0004.wav,8.9,N,kukhanya bha kungomvulo namhlanje amalanga amatjhumi amabili nethoba sele sisonga inyanga yakamrhayili
sama_nbl_13h29may2023_0005.wav,6.4,N,kanti kuphazamisekile ukufunda nokufundisa eskolweni samabanga aphasi idumelani
sama_nbl_13h29may2023_0006.wav,6.5,N,njengomana nesibalo sabantu ababhubhileko be [hammanskraal]  sele sifike ematjhuni amabili nantathu
sama_nbl_13h29may2023_0007.wav,5.5,N,hlalangana neendaba esikphathele zona ehlelweneli emini namhlanje
sama_nbl_13h29may2023_0008.wav,5.6,N,ungqongqotjhe wezokuthuthukiswa kwehlalakuhle ulindiwe zulu ukukhombele umphakathi woke
sama_nbl_13h29may2023_0009.wav,5.5,N,azobabona lezi ngezinye ngemva kweendaba zephasi zesimbi yokuthoma
sama_nbl_13h29may2023_0011.wav,6.5,N,angenelele endabeni le namkha enze e [hammanskraal] azobabona azokhulumisana nabo
sama_nbl_13h29may2023_0012.wav,12.2,N,kanti godu umbalula uthe ayokuthathela amagadango amakhansela wehlanganabo nabo abhalelwa ukulandela ikambiso yehlanganwabo asebenzisane neenhlangano eziphikisako emkhandlwini ahlukeneko yabomasipala
sama_nbl_13h29may2023_0013.wav,5.9,N,ngokungekho emthethweni kila abanganamaphepha ingasi woke umuntu kanti umphakathi we [hammanskraal]
sama_nbl_13h29may2023_0015.wav,7,N,mnyaka wekulungwane uleke ngeminyaka ematjhumi amabili nantathu ngaphezulu lanamhlanje ihlelo siyidemba zemini
sama_nbl_13h29may2023_0016.wav,7.6,N,lapho uhlala khona umlayezo omfitjhazana nekuliphimbo eligadangisiweko awuwudoseli awutholi kodwa uthumela wakho umbono ngemva kokuthi
sama_nbl_13h29may2023_0017.wav,5.9,N,lapho bathi bamatjhela ukulwisana nokubakhona kwezakhamuzi zeenarheni zangaphandle enarheni le
sama_nbl_13h29may2023_0018.wav,6.9,N,ngyathokoza mpumi ikwekwez f_m kukhanya bha iindaba ekhamba phambili ngalesi skhathi ngethi
sama_nbl_13h29may2023_0019.wav,7.7,N,beku ziintaba ze awa lokuthoma kukwekwezi f_m ezifundwa nguthembisile wakwamnisi ngyabuya nezilandela lezi ze awa lesibili
sama_nbl_13h29may2023_0020.wav,7.2,N,kuneenhlangano zomphakathi ezihlelwe ukuthi zibambe umtjhagalo ngelanga langelesine
sama_nbl_13h29may2023_0021.wav,7.7,N,yisimbi yokuthoma poro ehloko mrhatjho ikwekwezi f_m kukhanya bha hlangana nendaba esiziphetheko ehlelweni sidemba zemini namhlanje
sama_nbl_13h29may2023_0022.wav,5.8,N,uthi ufuna umengameli kube nguye ozako azokhuluma nabo ngendaba le ngombana bathi
sama_nbl_13h29may2023_0023.wav,6.3,N,lapho bathi balwisana khona nokuba khona kwe zakhamuzi zeenarheni zangaphandle
sama_nbl_13h29may2023_0025.wav,5.7,N,ulivezelwe nguzanele sibiya uhleziphi ntuli unonhlanhla ntshingila usimphiwe mabena
sama_nbl_13h29may2023_0026.wav,7.9,N,senyuke safika ebantwini abamatjhumi amabili nantathu kanti umphakathi usafuna kuthi umengameli [cyril] ramaphosa
sama_nbl_13h29may2023_0027.wav,5.4,N,kanti kangazimbi kuzwakala ifunyenwe ilahlwe emahlathini aseduze 
sama_nbl_13h29may2023_0029.wav,10.2,N,ezinganawo amaphepha wokuba ngenarheni yesewula afrika kanti umphakathi we [hammanskraal] usafuna ukuthi umengameli eze [hammanskraal] azokhulumisana nabo
sama_nbl_13h29may2023_0030.wav,5.2,N,esise mloto lezi zihlangana ezinye iindaba esiziphetheko
sama_nbl_13h29may2023_0031.wav,6,N,usafuna ukuthi umengameli [cyril] ramaphosa angenelele endabeni le yamanzi namkha eze e [hammanskraal]
sama_nbl_13h29may2023_0032.wav,5.6,N,yokuthi kubhubhe abantu abanengi kangaka abantu abathathu
sama_nbl_13h29may2023_0033.wav,8.1,N,ukuthi ubumbane ulwisane nokuhlukunyezwa kwabentwana esewula afrika iinhlangano ezimbalwa zomphakathi zehlelo ukuthatha igadango
sama_nbl_13h29may2023_0034.wav,7.4,N,emini namhlanje ngokukhamba kwesikhathi kilelihlelo azakuthola ithuba lokuthi uthumele iphimbo egadangisiweko
sama_nbl_13h29may2023_0035.wav,5.3,N,isililo sabo ngesakade begodu sesifikela sibe khona nemiphumela emimbi
sama_nbl_13h29may2023_0036.wav,10.6,N,yabasithandathu imizuzu ngemva kwesimbi yokuthoma sithokoze kuthembi mnisi osithule indaba zephasi erhunyeziweko zesimbi yokuthoma mrhatjho ikwekwezi f_m
sama_nbl_13h29may2023_0037.wav,6.7,N,ngemva kwehlekelele le kanti uzakhumbula ukuthi ngeveke ephelileko abongqongqotjhe bebayile lapha kodwana umphakathi
sama_nbl_13h29may2023_0038.wav,9.9,N,sekunendaba oyizwileko ongathanda ukuthi uphawule ngayo isibalo sabantu ababhubhe ngonobangela wesifo sokuthulula [hammanskraal]
sama_nbl_13h29may2023_0040.wav,8.1,N,e [marble hall] ujonasi mpeya udunyuzwe wabulawa babantu abangaziwako emzinakhe ekgabotha [village] ngelesine ebsuku
sama_nbl_13h29may2023_0041.wav,11,N,unobhala zombelele ufikile mbalula uthi ihlangano ephetheko [north west] zizpi zombango ezingakhambelani nokkhambelana nembono ehlukileko yepolotiki
sama_nbl_13h29may2023_0042.wav,7.8,N,notjiyaneko monyaye kuzwakala bona badumuze babulala umaluleke emzinakhe esikunde emalamlele ngovelabahlinze nyakenye
sama_nbl_13h29may2023_0043.wav,7.3,N,ulerato makola notokologo maitsapo nosemtjhinini mina ngingunompumelelo mahlangu lotjhani
sama_nbl_13h30jun2022_0001.wav,4.7,N,ungomunye wababiki beendaba begodu ungumfundisi
sama_nbl_13h30jun2022_0002.wav,5,N,nawenze njalo uzosifumana sizwe amazizo wakho sizwe nokuthi
sama_nbl_13h30jun2022_0003.wav,7.3,N,i sanbs ikhombela abanikeli ngeengazi ukusiza ukuphephisa ukuphephisa amaphilo wabantu
sama_nbl_13h30jun2022_0005.wav,6.7,N,sivalela inyanga yabantu abatjha kunengi okuvelileko  ekukhulunyiswako ukuthi abantu abatjhade ba
sama_nbl_13h30jun2022_0006.wav,6.8,N,sithokoze sikwamukele mlaleli wekwekwezi f_m imizuzu mihlanu ngemva kwesimbi yokuthoma ihlelo
sama_nbl_13h30jun2022_0007.wav,6.4,N,esikhathini sanje esiphila kiso nginabakhuuthazeli la enginabo
sama_nbl_13h30jun2022_0009.wav,8.8,N,eh sikwenza lokhu njengombana kulilanga lamaswaphela lenyanga kamgwengweni okuyinyanga yabantu abatjha sifuna ukuzwisisa
sama_nbl_13h30jun2022_0011.wav,7.4,N,esinaye njenganje ngu [sammy] buthelezi akwande buthelezi
sama_nbl_13h30jun2022_0012.wav,5.3,N,sizo qala indaba yeentjhijilo abantu abatjha abaqalene nazo
sama_nbl_13h30jun2022_0013.wav,5.6,N,ngobunengi sikghone ukuzwa ukuthi iintjhijilo zabo ngiziphi kuhlekuhle
sama_nbl_13h30jun2022_0015.wav,13.1,N,njengombana sivala iinyanga kamgwengweni ekuyinyanga yabantu abatjha siqala iintjhijilo abantu abatjha abasecaleni nazo a ngesikhathi esikhuluma kiso njenganje
sama_nbl_13h30jun2022_0016.wav,7,N,ucabanga njani sibawa khulukhulu sikhuthaza ukuthi kube babantu abatjha ngobukhulu
sama_nbl_13h30jun2022_0017.wav,10.8,N,ikwekwezi f_m kukhanya bha  sisahlanganisana naye ubuthelezi engakghoni ukumuzwa njenganje  kodwana abavezi bathi ukhona
sama_nbl_13h30jun2022_0018.wav,10.9,N,nanyana phakathi kwamabili isigaba sesine siyohlonywa ukuthoma phakathi kwamabili ukufikela nge awa lesihlanu ksasa ekuseni sirage kufikela phakathi kwamabili
sama_nbl_13h30jun2022_0019.wav,9,N,nekuqalwa ukutlhayelwa  kweengazi esitokweni salo njengombana izikweli lineengazi ezingasizamalanga  amabili
sama_nbl_13h30jun2022_0021.wav,7.5,N,nokthumba usomabhizinisi we [cape town] u [ishmael raja] uphephise mapholisa ejimeni ehlonywe
sama_nbl_13h30jun2022_0025.wav,8.7,N,asitjhidele utsotetsi nesiqhema sakhe semini nje sehlelo sidemba zemini
sama_nbl_13h30jun2022_0032.wav,5.3,N,sidemba zemini ngikhambisana nodlozi mnisi
